1056,256
1057,364
1058,376
1059,353
1060,365
1061,377
1062,94
1063,850
1064,854
1065,337
1066,1066
1067,1067
1068,356
1069,1069
1070,1070
1071,119
1072,1072
1073,1073
1074,358
1075,1075
1076,1076
1077,359
1078,1078
1079,1079
1080,40
1081,364
1082,368
1083,283
1084,1084
1085,1085
1086,362
1087,1087
1088,1088
1089,121
1090,1090
1091,1091
1092,364
1093,1093
1094,1094
1095,365
1096,1096
1097,1097
1098,122
1099,1094
1100,1100
1101,367
1102,1102
1103,1103
1104,368
1105,1105
1106,1106
1107,41
1108,365
1109,611
1110,310
1111,1094
1112,1112
1113,371
1114,1114
1115,1115
1116,124
1117,1096
1118,1118
1119,373
1120,1120
1121,1121
1122,374
1123,1123
1124,1124
1125,125
1126,1097
1127,1127
1128,376
1129,1129
1130,1130
1131,377
1132,1132
1133,1133
1134,14
1135,122
1136,206
1137,257
1138,365
1139,473
1140,380
1141,608
1142,620
1143,103
1144,851
1145,935
1146,346
1147,1094
1148,1148
1149,383
1150,1150
1151,1151
1152,128
1153,1100
1154,1154
1155,385
1156,1156
1157,1157
1158,386
1159,1159
1160,1160
1161,43
1162,367
1163,449
1164,292
1165,1096
1166,1166
1167,389
1168,1168
1169,1169
1170,130
1171,1102
1172,1172
1173,373
1174,1174
1175,1175
1176,392
1177,1177
1178,1178
1179,131
1180,1103
1181,1181
1182,394
1183,1183
1184,1184
1185,395
1186,1186
1187,1187
1188,44
1189,368
1190,692
1191,319
1192,1097
1193,1193
1194,398
1195,1195
1196,1196
1197,133
1198,1105
1199,1199
1200,400
1201,1201
1202,1202
1203,401
1204,1204
1205,1205
1206,134
1207,1106
1208,1208
1209,403
1210,1210
1211,1211
1212,404
1213,1213
1214,1214
1215,5
1216,41
1217,71
1218,86
1219,122
1220,158
1221,167
1222,203
1223,215
1224,88
1225,284
1226,320
1227,329
1228,365
1229,401
1230,410
1231,446
1232,482
1233,137
1234,527
1235,563
1236,412
1237,608
1238,644
1239,413
1240,611
1241,647
1242,34
1243,310
1244,314
1245,277
1246,851
1247,887
1248,416
1249,932
1250,944
1251,115
1252,1013
1253,1043
1254,358
1255,1094
1256,1130
1257,419
1258,1175
1259,1211
1260,140
1261,1112
1262,1262
1263,421
1264,1264
1265,1265
1266,422
1267,1267
1268,1268
1269,47
1270,371
1271,557
1272,304
1273,1100
1274,1274
1275,425
1276,1276
1277,1277
1278,142
1279,1114
1280,1280
1281,385
1282,1282
1283,1283
1284,428
1285,1285
1286,1286
1287,143
1288,1115
1289,1289
1290,430
1291,1291
1292,1292
1293,431
1294,1294
1295,1295
1296,16
1297,124
1298,152
1299,259
1300,367
1301,457
1302,434
1303,446
1304,458
1305,97
1306,853
1307,881
1308,340
1309,1096
1310,1204
1311,437
1312,1312
1313,1313
1314,146
1315,1118
1316,1316
1317,421
1318,1318
1319,1319
1320,440
1321,1321
1322,1322
1323,43
1324,373
1325,395
1326,286
1327,1102
1328,1186
1329,443
1330,1175
1331,1187
1332,124
1333,1120
1334,1124
1335,367
1336,1336
1337,1337
1338,446
1339,1339
1340,1340
1341,149
1342,1121
1343,1343
1344,448
1345,1345
1346,1346
1347,449
1348,1348
1349,1349
1350,50
1351,374
1352,638
1353,313
1354,1103
1355,1355
1356,452
1357,1357
1358,1358
1359,151
1360,1123
1361,1361
1362,394
1363,1363
1364,1364
1365,455
1366,1366
1367,1367
1368,152
1369,1124
1370,1370
1371,457
1372,1372
1373,1373
1374,458
1375,1375
1376,1376
1377,17
1378,125
1379,233
1380,260
1381,368
1382,476
1383,461
1384,611
1385,701
1386,106
1387,854
1388,962
1389,349
1390,1097
1391,1205
1392,464
1393,1340
1394,1394
1395,155
1396,1127
1397,1397
1398,430
1399,1399
1400,1400
1401,467
1402,1402
1403,1403
1404,52
1405,376
1406,476
1407,295
1408,1105
1409,1409
1410,470
1411,1411
1412,1412
1413,133
1414,1129
1415,1205
1416,376
1417,1417
1418,1418
1419,473
1420,1420
1421,1421
1422,158
1423,1130
1424,1424
1425,457
1426,1426
1427,1427
1428,476
1429,1429
1430,1430
1431,53
1432,377
1433,701
1434,322
1435,1106
1436,1430
1437,479
1438,1438
1439,1439
1440,160
1441,1132
1442,1442
1443,403
1444,1444
1445,1445
1446,482
1447,1447
1448,1448
1449,161
1450,1133
1451,1451
1452,484
1453,1453
1454,1454
1455,485
1456,1456
1457,1457
1458,2
1459,14
1460,26
1461,29
1462,41
1463,53
1464,56
1465,68
1466,80
1467,83
1468,95
1469,107
1470,110
1471,122
1472,134
1473,137
1474,149
1475,161
1476,164
1477,176
1478,188
1479,167
1480,203
1481,215
1482,170
1483,206
1484,242
1485,29
1486,257
1487,269
1488,272
1489,284
1490,296
1491,299
1492,311
1493,323
1494,110
1495,338
1496,350
1497,353
1498,365
1499,377
1500,380
1501,392
1502,404
1503,167
1504,419
1505,431
1506,434
1507,446
1508,458
1509,461
1510,473
1511,485
1512,56
1513,380
1514,512
1515,299
1516,527
1517,539
1518,506
1519,554
1520,566
1521,137
1522,581
1523,593
1524,380
1525,608
1526,620
1527,509
1528,617
1529,647
1530,170
1531,602
1532,674
1533,461
1534,611
1535,701
1536,512
1537,620
1538,728
1539,11
1540,103
1541,107
1542,254
1543,310
1544,322
1545,299
1546,311
1547,323
1548,92
1549,824
1550,836
1551,335
1552,851
1553,863
1554,518
1555,878
1556,890
1557,173
1558,905
1559,917
1560,416
1561,932
1562,944
1563,521
1564,935
1565,971
1566,38
1567,346
1568,350
1569,281
1570,1013
1571,1025
1572,524
1573,1040
1574,1052
1575,119
1576,1067
1577,1079
1578,362
1579,1094
1580,1106
1581,527
1582,1121
1583,1133
1584,176
1585,1148
1586,1160
1587,443
1588,1175
1589,1187
1590,530
1591,1202
1592,1214
1593,59
1594,383
1595,593
1596,308
1597,1112
1598,1268
1599,533
1600,1283
1601,1295
1602,146
1603,1150
1604,1322
1605,389
1606,1337
1607,1349
1608,536
1609,1364
1610,1376
1611,179
1612,1151
1613,1403
1614,470
1615,1418
1616,1430
1617,539
1618,1445
1619,1457
1620,20
1621,128
1622,188
1623,263
1624,371
1625,479
1626,506
1627,554
1628,566
1629,101
1630,857
1631,917
1632,344
1633,1100
1634,1208
1635,545
1636,1343
1637,1451
1638,182
1639,1154
1640,1640
1641,425
1642,1642
1643,1643
1644,548
1645,1645
1646,1646
1647,47
1648,385
1649,431
1650,290
1651,1114
1652,1294
1653,533
1654,1283
1655,1295
1656,128
1657,1156
1658,1160
1659,371
1660,1660
1661,1661
1662,554
1663,1663
1664,1664
1665,185
1666,1157
1667,1667
1668,452
1669,1669
1670,1670
1671,557
1672,1672
1673,1673
1674,62
1675,386
1676,674
1677,317
1678,1115
1679,1439
1680,560
1681,1681
1682,1682
1683,155
1684,1159
1685,1403
1686,398
1687,1687
1688,1688
1689,563
1690,1690
1691,1691
1692,188
1693,1160
1694,1694
1695,479
1696,1696
1697,1697
1698,566
1699,1699
1700,1700
1701,5
1702,43
1703,53
1704,88
1705,124
1706,160
1707,137
1708,149
1709,161
1710,86
1711,286
1712,322
1713,329
1714,367
1715,403
1716,412
1717,448
1718,484
1719,167
1720,443
1721,479
1722,410
1723,446
1724,482
1725,413
1726,449
1727,485
1728,32
1729,292
1730,296
1731,275
1732,853
1733,889
1734,518
1735,878
1736,890
1737,113
1738,1015
1739,1025
1740,356
1741,1096
1742,1132
1743,581
1744,1177
1745,1213
1746,194
1747,1166
1748,1294
1749,437
1750,1339
1751,1375
1752,584
1753,1348
1754,1456
1755,59
1756,389
1757,539
1758,302
1759,1118
1760,1442
1761,545
1762,1343
1763,1451
1764,140
1765,1168
1766,1268
1767,383
1768,1337
1769,1445
1770,590
1771,1346
1772,1454
1773,197
1774,1169
1775,1439
1776,464
1777,1340
1778,1448
1779,593
1780,1349
1781,1457
1782,14
1783,130
1784,134
1785,257
1786,373
1787,403
1788,380
1789,392
1790,404
1791,95
1792,859
1793,863
1794,338
1795,1102
1796,1210
1797,581
1798,1177
1799,1213
1800,176
1801,1172
1802,1208
1803,419
1804,1175
1805,1211
1806,602
1807,1178
1808,1214
1809,41
1810,373
1811,377
1812,284
1813,1120
1814,1132
1815,527
1816,1121
1817,1133
1818,122
1819,1102
1820,1106
1821,365
1822,1822
1823,1823
1824,608
1825,1825
1826,1826
1827,203
1828,1175
1829,1829
1830,446
1831,1831
1832,1832
1833,611
1834,1834
1835,1835
1836,68
1837,392
1838,620
1839,311
1840,1121
1841,1445
1842,554
1843,1843
1844,1844
1845,149
1846,1177
1847,1349
1848,392
1849,1849
1850,1850
1851,617
1852,1852
1853,1853
1854,206
1855,1178
1856,1856
1857,473
1858,1858
1859,1859
1860,620
1861,1861
1862,1862
1863,23
1864,131
1865,215
1866,266
1867,374
1868,482
1869,509
1870,617
1871,647
1872,104
1873,860
1874,944
1875,347
1876,1103
1877,1211
1878,590
1879,1346
1880,1454
1881,185
1882,1181
1883,1673
1884,428
1885,1832
1886,1886
1887,629
1888,1888
1889,1889
1890,50
1891,394
1892,458
1893,293
1894,1123
1895,1375
1896,536
1897,1364
1898,1376
1899,131
1900,1183
1901,1187
1902,374
1903,1903
1904,1904
1905,617
1906,1906
1907,1907
1908,212
1909,1184
1910,1910
1911,455
1912,1912
1913,1913
1914,638
1915,1915
1916,1916
1917,71
1918,395
1919,701
1920,320
1921,1124
1922,1448
1923,563
1924,1853
1925,1925
1926,158
1927,1186
1928,1430
1929,401
1930,1930
1931,1931
1932,644
1933,1933
1934,1934
1935,215
1936,1187
1937,1937
1938,482
1939,1939
1940,1940
1941,647
1942,1942
1943,1943
1944,8
1945,44
1946,80
1947,89
1948,125
1949,161
1950,170
1951,206
1952,242
1953,89
1954,287
1955,323
1956,332
1957,368
1958,404
1959,413
1960,449
1961,485
1962,170
1963,530
1964,566
1965,413
1966,611
1967,647
1968,656
1969,692
1970,728
1971,35
1972,319
1973,323
1974,278
1975,854
1976,890
1977,521
1978,935
1979,971
1980,116
1981,1016
1982,1052
1983,359
1984,1097
1985,1133
1986,602
1987,1178
1988,1214
1989,197
1990,1193
1991,1295
1992,440
1993,1340
1994,1376
1995,665
1996,1421
1997,1457
1998,62
1999,398
2000,566
2001,305
2002,1127
2003,1451
2004,548
2005,1664
2006,1700
2007,143
2008,1195
2009,1295
2010,386
2011,1826
2012,1862
2013,629
2014,1907
2015,1943
2016,224
2017,1196
2018,2018
2019,467
2020,2020
2021,2021
2022,674
2023,2023
2024,2024
2025,17
2026,133
2027,161
2028,260
2029,376
2030,484
2031,461
2032,473
2033,485
2034,98
2035,862
2036,890
2037,341
2038,1105
2039,1213
2040,584
2041,1348
2042,1456
2043,179
2044,1199
2045,1451
2046,422
2047,1418
2048,1454
2049,665
2050,1421
2051,1457
2052,44
2053,400
2054,404
2055,287
2056,1129
2057,1213
2058,530
2059,1202
2060,1214
2061,125
2062,1129
2063,1133
2064,368
2065,2065
2066,2066
2067,611
2068,2068
2069,2069
2070,206
2071,1202
2072,1862
2073,449
2074,2074
2075,2075
2076,692
2077,2077
2078,2078
2079,71
2080,401
2081,647
2082,314
2083,1130
2084,1454
2085,557
2086,1859
2087,1943
2088,152
2089,1204
2090,1376
2091,395
2092,2092
2093,2093
2094,638
2095,2095
2096,2096
2097,233
2098,1205
2099,2099
2100,476
2101,2101
2102,2102
2103,701
2104,2104
2105,2105
2106,26
2107,134
2108,242
2109,269
2110,377
2111,485
2112,512
2113,620
2114,728
2115,107
2116,863
2117,971
2118,350
2119,1106
2120,1214
2121,593
2122,1349
2123,1457
2124,188
2125,1208
2126,1700
2127,431
2128,1835
2129,1943
2130,674
2131,2078
2132,2132
2133,53
2134,403
2135,485
2136,296
2137,1132
2138,1456
2139,539
2140,1445
2141,1457
2142,134
2143,1210
2144,1214
2145,377
2146,2146
2147,2147
2148,620
2149,2149
2150,2150
2151,215
2152,1211
2153,1943
2154,458
2155,2155
2156,2156
2157,701
2158,2158
2159,2159
2160,80
2161,404
2162,728
2163,323
2164,1133
2165,1457
2166,566
2167,1862
2168,2168
2169,161
2170,1213
2171,1457
2172,404
2173,2173
2174,2174
2175,647
2176,2176
2177,2177
2178,242
2179,1214
2180,2180
2181,485
2182,2182
2183,2183
2184,728
2185,2185
2186,2186
2187,1
2188,4
2189,5
2190,10
2191,13
2192,16
2193,11
2194,14
2195,17
2196,28
2197,31
2198,34
2199,31
2200,40
2201,43
2202,34
2203,43
2204,52
2205,29
2206,38
2207,47
2208,32
2209,41
2210,50
2211,35
2212,44
2213,53
2214,82
2215,85
2216,88
2217,91
2218,94
2219,97
2220,100
2221,103
2222,106
2223,85
2224,112
2225,115
2226,94
2227,121
2228,124
2229,103
2230,130
2231,133
2232,88
2233,115
2234,142
2235,97
2236,124
2237,151
2238,106
2239,133
2240,160
2241,83
2242,110
2243,137
2244,92
2245,119
2246,146
2247,101
2248,128
2249,155
2250,86
2251,113
2252,140
2253,95
2254,122
2255,149
2256,104
2257,131
2258,158
2259,89
2260,116
2261,143
2262,98
2263,125
2264,152
2265,107
2266,134
2267,161
2268,28
2269,85
2270,86
2271,253
2272,256
2273,259
2274,254
2275,257
2276,260
2277,253
2278,274
2279,277
2280,280
2281,283
2282,286
2283,289
2284,292
2285,295
2286,254
2287,301
2288,304
2289,289
2290,310
2291,313
2292,316
2293,319
2294,322
2295,85
2296,328
2297,329
2298,274
2299,337
2300,340
2301,301
2302,346
2303,349
2304,256
2305,337
2306,358
2307,283
2308,364
2309,367
2310,310
2311,373
2312,376
2313,257
2314,346
2315,385
2316,292
2317,373
2318,394
2319,319
2320,400
2321,403
2322,86
2323,329
2324,412
2325,277
2326,358
2327,421
2328,304
2329,385
2330,430
2331,259
2332,340
2333,421
2334,286
2335,367
2336,448
2337,313
2338,394
2339,457
2340,260
2341,349
2342,430
2343,295
2344,376
2345,457
2346,322
2347,403
2348,484
2349,29
2350,110
2351,167
2352,272
2353,353
2354,434
2355,299
2356,380
2357,461
2358,254
2359,335
2360,416
2361,281
2362,362
2363,443
2364,308
2365,389
2366,470
2367,263
2368,344
2369,425
2370,290
2371,371
2372,452
2373,317
2374,398
2375,479
2376,88
2377,329
2378,410
2379,275
2380,356
2381,437
2382,302
2383,383
2384,464
2385,257
2386,338
2387,419
2388,284
2389,365
2390,446
2391,311
2392,392
2393,473
2394,266
2395,347
2396,428
2397,293
2398,374
2399,455
2400,320
2401,401
2402,482
2403,89
2404,332
2405,413
2406,278
2407,359
2408,440
2409,305
2410,386
2411,467
2412,260
2413,341
2414,422
2415,287
2416,368
2417,449
2418,314
2419,395
2420,476
2421,269
2422,350
2423,431
2424,296
2425,377
2426,458
2427,323
2428,404
2429,485
2430,10
2431,31
2432,32
2433,91
2434,94
2435,97
2436,92
2437,95
2438,98
2439,253
2440,280
2441,289
2442,274
2443,283
2444,292
2445,277
2446,286
2447,295
2448,272
2449,281
2450,290
2451,275
2452,284
2453,293
2454,278
2455,287
2456,296
2457,91
2458,274
2459,275
2460,820
2461,823
2462,826
2463,821
2464,824
2465,827
2466,274
2467,841
2468,844
2469,823
2470,850
2471,853
2472,824
2473,859
2474,862
2475,275
2476,844
2477,871
2478,826
2479,853
2480,880
2481,827
2482,862
2483,889
2484,92
2485,335
2486,518
2487,821
2488,848
2489,875
2490,830
2491,857
2492,884
2493,277
2494,842
2495,869
2496,824
2497,851
2498,878
2499,833
2500,860
2501,887
2502,278
2503,845
2504,872
2505,827
2506,854
2507,881
2508,836
2509,863
2510,890
2511,31
2512,112
2513,113
2514,274
2515,337
2516,340
2517,335
2518,338
2519,341
2520,280
2521,841
2522,842
2523,841
2524,1012
2525,1015
2526,842
2527,1015
2528,1024
2529,281
2530,1010
2531,1019
2532,844
2533,1013
2534,1022
2535,845
2536,1016
2537,1025
2538,94
2539,337
2540,356
2541,823
2542,1066
2543,1069
2544,848
2545,1067
2546,1070
2547,283
2548,1012
2549,1085
2550,850
2551,1093
2552,1096
2553,851
2554,1102
2555,1105
2556,284
2557,1013
2558,1114
2559,853
2560,1120
2561,1123
2562,854
2563,1129
2564,1132
2565,95
2566,338
2567,581
2568,824
2569,1067
2570,1150
2571,857
2572,1156
2573,1159
2574,286
2575,1015
2576,1168
2577,859
2578,1102
2579,1177
2580,860
2581,1183
2582,1186
2583,287
2584,1016
2585,1195
2586,862
2587,1129
2588,1204
2589,863
2590,1210
2591,1213
2592,32
2593,113
2594,194
2595,275
2596,356
2597,437
2598,518
2599,581
2600,584
2601,289
2602,842
2603,923
2604,844
2605,1085
2606,1166
2607,869
2608,1168
2609,1267
2610,290
2611,1019
2612,1276
2613,871
2614,1114
2615,1285
2616,872
2617,1195
2618,1294
2619,97
2620,340
2621,437
2622,826
2623,1069
2624,1312
2625,875
2626,1150
2627,1313
2628,292
2629,1015
2630,1166
2631,853
2632,1096
2633,1339
2634,878
2635,1177
2636,1348
2637,293
2638,1022
2639,1285
2640,880
2641,1123
2642,1366
2643,881
2644,1204
2645,1375
2646,98
2647,341
2648,584
2649,827
2650,1070
2651,1313
2652,884
2653,1159
2654,1402
2655,295
2656,1024
2657,1267
2658,862
2659,1105
2660,1348
2661,887
2662,1186
2663,1429
2664,296
2665,1025
2666,1294
2667,889
2668,1132
2669,1375
2670,890
2671,1213
2672,1456
2673,11
2674,38
2675,59
2676,92
2677,119
2678,146
2679,173
2680,176
2681,179
2682,254
2683,281
2684,308
2685,335
2686,362
2687,389
2688,416
2689,443
2690,470
2691,299
2692,524
2693,533
2694,518
2695,527
2696,536
2697,521
2698,530
2699,539
2700,100
2701,301
2702,302
2703,821
2704,848
2705,875
2706,902
2707,905
2708,908
2709,301
2710,1010
2711,1031
2712,848
2713,1091
2714,1118
2715,905
2716,1172
2717,1199
2718,302
2719,1031
2720,1280
2721,875
2722,1118
2723,1361
2724,908
2725,1199
2726,1442
2727,101
2728,344
2729,545
2730,830
2731,1073
2732,1316
2733,911
2734,1154
2735,1397
2736,304
2737,1019
2738,1262
2739,857
2740,1100
2741,1343
2742,914
2743,1181
2744,1424
2745,305
2746,1034
2747,1289
2748,884
2749,1127
2750,1370
2751,917
2752,1208
2753,1451
2754,34
2755,115
2756,140
2757,277
2758,358
2759,421
2760,416
2761,419
2762,422
2763,289
2764,844
2765,869
2766,842
2767,1085
2768,1168
2769,923
2770,1166
2771,1267
2772,308
2773,1031
2774,1262
2775,869
2776,1112
2777,1265
2778,926
2779,1193
2780,1268
2781,103
2782,346
2783,383
2784,824
2785,1067
2786,1150
2787,905
2788,1148
2789,1151
2790,310
2791,1013
2792,1112
2793,851
2794,1094
2795,1337
2796,932
2797,1175
2798,1418
2799,311
2800,1040
2801,1283
2802,878
2803,1121
2804,1364
2805,935
2806,1202
2807,1445
2808,104
2809,347
2810,590
2811,833
2812,1076
2813,1319
2814,914
2815,1157
2816,1400
2817,313
2818,1022
2819,1265
2820,860
2821,1103
2822,1346
2823,941
2824,1184
2825,1427
2826,314
2827,1043
2828,1292
2829,887
2830,1130
2831,1373
2832,944
2833,1211
2834,1454
2835,35
2836,116
2837,197
2838,278
2839,359
2840,440
2841,521
2842,602
2843,665
2844,316
2845,845
2846,926
2847,845
2848,1088
2849,1169
2850,926
2851,1169
2852,1412
2853,317
2854,1034
2855,1277
2856,872
2857,1115
2858,1358
2859,953
2860,1196
2861,1439
